,Noninfected,8 hpi,12 hpi
93,0.0038660107421875,0.018263755859375,0.02604146875
94,0.006018888671875,0.0095822490234375,0.009089947265625
95,0.0080601748046875,0.00608413916015625,0.00617828125
96,0.00612098681640625,0.0073113486328125,0.0065705576171875
97,0.0121706875,0.02783837109375,0.027184486328125
98,0.00454362109375,0.00646813427734375,0.0172227890625
99,0.0293235859375,0.0073203095703125,0.00705334375
100,0.0049196708984375,0.0129216953125,0.00745655078125
101,0.00725348193359375,0.0062748740234375,0.01125673046875
102,0.02776302734375,0.02066090234375,0.0065137255859375
103,0.01075991796875,0.0299586328125,0.0087402900390625
104,0.007270533203125,0.00998969921875,0.0048765908203125
105,0.0057344853515625,0.00748802001953125,0.0097471220703125
106,0.00453442138671875,0.012941955078125,0.010637181640625
107,0.00678142333984375,0.013307259765625,0.004662416015625
108,0.0075494228515625,0.0063794716796875,0.02891674609375
109,0.016991951171875,0.005543740234375,0.0078190869140625
110,0.008749017578125,0.008853623046875,0.009437099609375
111,0.0060477744140625,0.00744906201171875,0.00417679248046875
112,0.0129771708984375,0.01027159375,0.00459841455078125
113,0.034178625,0.0049836552734375,0.01184962890625
114,0.015873759765625,0.013189189453125,0.026372490234375
115,0.0138472607421875,0.0076122666015625,0.0218712890625
116,0.01964096875,0.0060452734375,0.0066145673828125
117,0.00498490625,0.008246705078125,0.00651223193359375
118,0.0239161328125,0.008360046875,0.0110477607421875
119,0.014449177734375,0.005910544921875,0.008449181640625
120,0.00876642578125,0.00650533642578125,0.008772443359375
121,0.00876618359375,0.0046088564453125,0.0158979521484375
122,0.012686525390625,0.00741346435546875,0.0092438740234375
123,0.00614876416015625,0.04142277734375,0.00429684375
124,0.0104520859375,0.0124599453125,0.01052478515625
125,0.00795508544921875,0.023542478515625,0.010518876953125
126,0.0079359384765625,0.0376694375,0.0061824814453125
127,0.005432921875,0.0155760146484375,0.0079852578125
128,0.02117641015625,0.0074398564453125,0.00691489306640625
129,0.01640363671875,0.010220630859375,0.024206265625
130,0.003984792236328125,0.01911141015625,0.00608413232421875
131,0.003930019775390625,0.0114398232421875,0.0053141162109375
132,0.0135248583984375,0.009998890625,0.0052421669921875
133,0.00468334228515625,0.015405626953125,0.008491005859375
134,0.006302513671875,0.011134693359375,0.00660410009765625
135,0.0086618310546875,0.00681696630859375,0.013017642578125
136,0.024372359375,0.01195971484375,0.01239284765625
137,0.0059264921875,0.0231358125,0.023012224609375
138,0.00898708203125,0.04546878515625,0.00988882421875
139,0.0082972958984375,0.01687556640625,0.00678939404296875
140,0.00728296875,0.0111809921875,0.005469466796875
141,0.0048100830078125,0.01051651171875,0.00567047509765625
142,0.012706083984375,0.00592874853515625,0.00517816796875
143,0.0235705859375,0.0129416298828125,0.0078263564453125
144,0.0060520517578125,0.00584531201171875,0.00750462109375
145,0.0060594873046875,0.0297479375,0.01782524609375
146,0.0061735078125,0.0162199169921875,0.017639416015625
147,0.0066232900390625,0.008936033203125,0.016774775390625
148,0.01481812890625,0.017600228515625,0.00699857421875
149,0.007396291015625,0.004726408203125,0.01446109765625
150,0.03402378125,0.006000943359375,0.0063388984375
151,0.0345079453125,0.014465951171875,0.00560647998046875
152,0.032866015625,0.00535970703125,0.0073013994140625
153,0.0055240625,0.0051233759765625,0.0060544970703125
154,0.0155917578125,0.018715884765625,0.0280316875
155,0.01164274609375,0.0153784541015625,0.0085679765625
156,0.0073706728515625,0.00996626953125,0.00749715087890625
157,0.0155965244140625,0.017291515625,0.018240828125
158,0.0081077685546875,0.00673332861328125,0.00642257373046875
159,0.0050932353515625,0.009915072265625,0.010301634765625
160,0.0366579453125,0.0302625,0.014317453125
161,0.009556359375,0.008578421875,0.0199559296875
162,0.00618996337890625,0.0075308955078125,0.0102496328125
163,0.00823078125,0.0120242490234375,0.013859275390625
164,0.01504684765625,0.02135694140625,0.0062385361328125
165,0.0108514501953125,0.01133196484375,0.0097583994140625
166,0.009677146484375,0.01052633984375,0.0096094580078125
167,0.030341197265625,0.0057277744140625,0.0075402265625
168,0.00618498046875,0.013541578125,0.013686009765625
169,0.0109885966796875,0.0051129111328125,0.006893078125
170,0.010333072265625,0.00511291015625,0.023261515625
171,0.02111863671875,0.02189372265625,0.0143858505859375
172,0.00847258984375,0.00560648681640625,0.01139770703125
173,0.03298769140625,0.0096751494140625,0.005422453125
174,0.01379688671875,0.017698001953125,0.0128770654296875
175,0.0123659755859375,0.0064773466796875,0.015069876953125
176,0.00805347705078125,0.0114507607421875,0.0198119375
177,0.03775144921875,0.005552943359375,0.0086374375
178,0.0191150390625,0.0431712578125,0.00561695947265625
179,0.031496794921875,0.024949625,0.00699982470703125
180,0.01715664453125,0.008621009765625,0.008432015625
181,0.031107068359375,0.010489771484375,0.00654010498046875
182,0.00699185693359375,0.027386109375,0.010606724609375
183,0.010589208984375,0.014368486328125,0.00676664453125
184,0.0115339609375,0.0056809482421875,0.00627739453125
185,0.00455408154296875,0.011197236328125,0.01104269140625
186,0.0123128671875,0.0082442470703125,0.007057193359375
187,0.0107695068359375,0.027970064453125,0.013773478515625
188,0.00627487646484375,0.0116218232421875,0.012028576171875
189,0.0064681328125,0.018662705078125,0.0065141611328125
190,0.0074891865234375,0.0050033359375,0.0135966279296875
191,0.011534126953125,0.0074762109375,0.00691988916015625
192,0.01521036328125,0.00467161328125,0.01302108984375
193,0.0331571171875,0.0084205263671875,0.008385189453125
194,0.016154421875,0.004498041015625,0.007567376953125
195,0.035053890625,0.02204052734375,0.016720740234375
196,0.0095483857421875,0.0075506689453125,0.00789112939453125
197,0.005424947265625,0.004167564453125,0.00693832568359375
198,0.0090707353515625,0.0060841376953125,0.011762791015625
199,0.015692375,0.010795302734375,0.0130206474609375
200,0.03320732421875,0.00582688330078125,0.006596146484375
201,0.00768551953125,0.00784303515625,0.0118255361328125
202,0.0098469892578125,0.02417261328125,0.006165318359375
203,0.00784205859375,0.0088695390625,0.0069161435546875
204,0.0056336435546875,0.0046624111328125,0.0093895078125
205,,0.0092455732421875,0.016877626953125
206,,0.00735990234375,0.010872087890625
207,,0.02782298828125,0.0080522197265625
208,,0.00918156640625,0.0055880673828125
209,,0.0046808291015625,0.02102966796875
210,,0.02208859765625,0.0102766015625
211,,0.0136096689453125,0.0116374970703125
212,,0.028911755859375,0.024195373046875
213,,0.02825573828125,0.00831071875
214,,0.012979462890625,0.00772176416015625
215,,0.00568219873046875,0.009838279296875
216,,0.00435037060546875,0.012404046875
217,,0.004632734375,0.01509967578125
218,,0.007090958984375,0.0098579501953125
219,,0.0095180234375,0.00730139404296875
220,,0.019444150390625,0.0070414892578125
221,,0.0102431845703125,0.00528649169921875
222,,0.009372640625,0.00811622021484375
223,,0.009174203125,0.0152736123046875
224,,0.010049939453125,0.009241373046875
225,,0.004424833984375,0.0078798935546875
226,,0.0045540849609375,0.005876705078125
227,,0.00461683447265625,0.010599712890625
228,,0.0041127958984375,0.0056717373046875
229,,0.007891111328125,0.0107606474609375
230,,0.006550544921875,0.0089335390625
231,,0.01868508203125,0.02843657421875
232,,0.013039818359375,0.01157475
233,,0.0054144873046875,0.015822353515625
234,,0.0104192578125,0.0202063984375
235,,0.00599172900390625,0.00554373681640625
236,,0.0107388720703125,0.00556341015625
237,,0.01213383203125,0.00459842041015625
238,,0.00590928857421875,0.02355387890625
239,,0.0089908330078125,0.00718511328125
240,,0.0131444169921875,0.015189115234375
241,,0.021262142578125,0.009600703125
242,,0.00659738525390625,0.00685715234375
243,,0.011442025390625,0.0090628037109375
244,,0.0085422578125,0.009829552734375
245,,0.00633888818359375,0.0072189638671875
246,,0.00817225146484375,0.015140861328125
247,,0.00666138525390625,0.01277090625
248,,0.00472640771484375,0.0119355859375
249,,0.0062200869140625,0.009830537109375
250,,0.00653211328125,0.019970849609375
251,,0.0046728671875,0.0107355107421875
252,,0.0048753349609375,0.006780169921875
253,,0.005991736328125,0.00831866796875
254,,0.04585563671875,0.009317046875
255,,0.00582688818359375,0.0068663037109375
256,,0.028446115234375,0.00947923828125
257,,0.008301498046875,0.0060649423828125
258,,0.0263979765625,0.0110149326171875
259,,0.00612096484375,0.00586248095703125
260,,0.0116918291015625,0.00579848486328125
261,,0.0107666884765625,0.010559435546875
262,,0.0067986064453125,0.00636231201171875
263,,0.0066854267578125,0.01420978125
264,,0.026364595703125,0.004242046875
265,,0.0081642880859375,0.0078811357421875
266,,0.0082375,0.004864873046875
267,,0.010701662109375,0.005122123046875
268,,0.0291584765625,0.01769194921875
269,,0.00681697265625,0.00985793359375
270,,0.02376408984375,0.03054511328125
271,,0.010535099609375,0.01328928515625
272,,0.00612846923828125,0.021058390625
273,,0.029645248046875,0.00723989453125
274,,0.0046088720703125,0.006870568359375
275,,0.007241138671875,0.013950857421875
276,,0.005158484375,0.0127476015625
277,,0.029122376953125,0.006780181640625
278,,0.0148802021484375,0.017344404296875
279,,0.009638302734375,0.01439331640625
280,,0.01303559765625,0.00410359130859375
281,,0.00423156396484375,
282,,0.015053091796875,
283,,0.03928575390625,
284,,0.0054179951171875,
285,,0.009020529296875,
286,,0.00640288818359375,
287,,0.00735741748046875,
288,,0.009531755859375,
289,,0.011494953125,
290,,0.0119037373046875,
291,,0.020879373046875,
292,,0.00386600927734375,
293,,0.00468082177734375,
294,,0.00644097265625,
295,,0.03027209765625,
296,,0.02084281640625,
297,,0.0315884296875,
298,,0.0067697197265625,
299,,0.00787067578125,
300,,0.0159079453125,
301,,0.0051584873046875,
302,,0.02933009375,
303,,0.00736607421875,
304,,0.007819630859375,
305,,0.0051781611328125,
306,,0.0081015390625,
307,,0.008944765625,
308,,0.0076853759765625,
309,,0.006038556640625,
310,,0.007392533203125,
311,,0.00764222216796875,
312,,0.012568046875,
313,,0.00611052099609375,
314,,0.01018965234375,
315,,0.008400611328125,
316,,0.007017689453125,
317,,0.009327736328125,
318,,0.02387997265625,
319,,0.0102608369140625,
320,,0.0428446953125,
321,,0.00472641064453125,
322,,0.01099852734375,
323,,0.008549541015625,
324,,0.003866005615234375,
325,,0.004811333984375,
326,,0.011940458984375,
327,,0.00466240234375,
328,,0.03059205859375,
329,,0.006037306640625,
330,,0.0066601240234375,
331,,0.0204584140625,
332,,0.031455984375,
333,,0.012907595703125,
334,,0.00530741796875,
335,,0.0154131689453125,
336,,0.007612921875,
337,,0.0237134609375,
338,,0.0125240498046875,
339,,0.038492953125,
340,,0.01374428125,
341,,0.02678115234375,
342,,0.03680115234375,
343,,0.007429380859375,
344,,0.0100853203125,
345,,0.020156439453125,
346,,0.0070667783203125,
347,,0.0049288779296875,
348,,0.008198294921875,
349,,0.0044156259765625,
350,,0.01986090234375,
351,,0.017164884765625,
352,,0.007129068359375,
353,,0.0057905302734375,
354,,0.04292321484375,
355,,0.00616781640625,
356,,0.0046624150390625,
357,,0.007045390625,
358,,0.00442483837890625,
359,,0.00499412744140625,
360,,0.00718260498046875,
361,,0.028178791015625,
362,,0.0072281787109375,
363,,0.030453830078125,
364,,0.00813934130859375,
365,,0.0075013173828125,
366,,0.00779576416015625,
367,,0.011408921875,
368,,0.0056249140625,
369,,0.015551447265625,
370,,0.0074410927734375,
371,,0.00880803125,
372,,0.02932762109375,
373,,0.0182076875,
374,,0.04021491015625,
375,,0.0078522392578125,
376,,0.029557560546875,
377,,0.006643306640625,
378,,0.011326966796875,
379,,0.008567955078125,
380,,0.005221224609375,
381,,0.032311814453125,
382,,0.0065974013671875,
383,,0.016465205078125,
384,,0.01236893359375,
385,,0.00895330078125,
386,,0.0063961884765625,
387,,0.0155725048828125,
388,,0.015692396484375,
389,,0.01680144140625,
390,,0.01403073828125,
391,,0.015907564453125,
392,,0.02898031640625,
393,,0.009181591796875,
394,,0.0118790859375,
395,,0.0134677578125,
396,,0.0074854384765625,
397,,0.00490920703125,
398,,0.0383162109375,
399,,0.012484345703125,
400,,0.00386601806640625,
401,,0.017489251953125,
402,,0.008756986328125,
403,,0.0414972734375,
404,,0.00789112158203125,
405,,0.01773691796875,
406,,0.007165431640625,
407,,0.04741322265625,
408,,0.0046624169921875,
409,,0.0085612587890625,
410,,0.00853237109375,
411,,0.0104205234375,
412,,0.0070558564453125,
413,,0.01330403515625,
414,,0.0074251826171875,
415,,0.005808955078125,
416,,0.0087724462890625,
417,,0.0092274765625,
418,,0.00637824365234375,
419,,0.011181029296875,
420,,0.02224151953125,
421,,0.01940103515625,
422,,0.0086947197265625,
423,,0.013990125,
424,,0.0095496591796875,
425,,0.013550853515625,
426,,0.0060398193359375,
427,,0.00763262109375,
428,,0.016951603515625,
429,,0.0163099296875,
430,,0.04422770703125,
431,,0.00549816748046875,
432,,0.0182786171875,
433,,0.00563314306640625,
434,,0.010117013671875,
435,,0.00685339990234375,
436,,0.0125746630859375,
437,,0.045857265625,
438,,0.0054600732421875,
439,,0.010546349609375,
440,,0.004982421875,
441,,0.011940609375,
442,,0.0091071298828125,
443,,0.0209533984375,
444,,0.0083027578125,
445,,0.0120970029296875,
446,,0.0164739609375,
447,,0.00691864453125,
448,,0.00512212744140625,
449,,0.0111897646484375,
450,,0.02168953515625,
451,,0.005038458984375,
452,,0.02708094140625,
453,,0.0061557099609375,
454,,0.0062067333984375,
455,,0.023121361328125,
456,,0.02235298828125,
457,,0.007127447265625,
458,,0.00472642041015625,
459,,0.006128474609375,
460,,0.0201252109375,
461,,0.018091267578125,
462,,0.0076682255859375,
463,,0.0096624931640625,
464,,0.00799945458984375,
465,,0.00662628759765625,
466,,0.009934857421875,
467,,0.0066601494140625,
468,,0.00499287646484375,
469,,0.0071562197265625,
470,,0.03568575390625,
471,,0.032213109375,
472,,0.0091724033203125,
473,,0.0052304501953125,
474,,0.0063573046875,
475,,0.022113216796875,
476,,0.0062201962890625,
477,,0.00812109033203125,
478,,0.01079655078125,
479,,0.03235930859375,
480,,0.006020140625,
481,,0.03795912109375,
482,,0.0043700478515625,
483,,0.0050568720703125,
484,,0.019382666015625,
485,,0.02410735546875,
486,,0.009906025390625,
487,,0.03911304296875,
488,,0.02654651171875,
489,,0.0077802890625,
490,,0.019639365234375,
491,,0.0102247744140625,
492,,0.0431527265625,
493,,0.00816179150390625,
494,,0.0385172734375,
495,,0.0070441396484375,
496,,0.008704693359375,
497,,0.024462111328125,
498,,0.00612224072265625,
499,,0.03586694140625,
500,,0.0077987138671875,
501,,0.01865869140625,
502,,0.01704496875,
503,,0.01054476171875,
504,,0.01397141015625,
505,,0.012060626953125,
506,,0.008659115234375,
507,,0.004059259521484375,
508,,0.0162458564453125,
509,,0.008661615234375,
510,,0.024537091796875,
511,,0.008862826171875,
512,,0.0099068134765625,
513,,0.0328827109375,
514,,0.0112004072265625,
515,,0.01734406640625,
516,,0.008733576171875,
517,,0.0060385625,
518,,0.01464098046875,
519,,0.011752341796875,
520,,0.0063857138671875,
521,,0.0062108876953125,
522,,0.015779916015625,
523,,0.0114373125,
524,,0.0117769853515625,
525,,0.033940375,
526,,0.0099712568359375,
527,,0.0049744345703125,
528,,0.01122268359375,
529,,0.0044352841796875,
530,,0.004683322265625,
531,,0.0055412197265625,
532,,0.04643834765625,
533,,0.0157729892578125,
534,,0.00877243359375,
535,,0.00743187109375,
536,,0.010976818359375,
537,,0.0056169345703125,
538,,0.03745132421875,
539,,0.01278265625,
540,,0.00932760546875,
541,,0.006661369140625,
542,,0.022563373046875,
543,,0.008714455078125,
544,,0.008016591796875,
545,,0.0058181474609375,
546,,0.0105584794921875,
547,,0.021331970703125,
548,,0.0082738427734375,
549,,0.0103321435546875,
550,,0.01419392578125,
551,,0.0048451806640625,
552,,0.01102390625,
553,,0.0037915322265625,
554,,0.012472044921875,
555,,0.0097663916015625,
556,,0.0140592578125,
557,,0.01092393359375,
558,,0.0064681220703125,
559,,0.020667625,
560,,0.0092531318359375,
561,,0.0145263818359375,
562,,0.0130059619140625,
563,,0.0060022060546875,
564,,0.0100677109375,
565,,0.0097541953125,
566,,0.020708828125,
567,,0.0402183203125,
568,,0.010688626953125,
569,,0.006102568359375,
570,,0.004747341796875,
571,,0.005618193359375,
572,,0.0088142470703125,
573,,0.008612583984375,
574,,0.014548490234375,
575,,0.0221369453125,
576,,0.01006787109375,
577,,0.005359697265625,
578,,0.008557498046875,
579,,0.010206337890625,
580,,0.0061678115234375,
581,,0.00486612353515625,
582,,0.0419179296875,
583,,0.011555341796875,
584,,0.00735867333984375,
585,,0.012988205078125,
586,,0.010373689453125,
587,,0.0076313642578125,
588,,0.012567861328125,
589,,0.005927736328125,
590,,0.00968519140625,
591,,0.0303516953125,
592,,0.0138233603515625,
593,,0.031525197265625,
594,,0.01794801171875,
595,,0.0067985849609375,
596,,0.012465552734375,
597,,0.00480212255859375,
598,,0.01669340625,
599,,0.0132083173828125,
600,,0.0082297880859375,
601,,0.026627490234375,
602,,0.018251775390625,
603,,0.012077298828125,
604,,0.00877788671875,
605,,0.0043060419921875,
606,,0.0473011953125,
607,,0.00499537353515625,
608,,0.00597328857421875,
609,,0.007392533203125,
